product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english,product_volume_cm3,product_density_g_per_cm3,product_complexity_score,size_category,units_sold,total_revenue,avg_price,avg_product_rating
a73636de818ae69b7e3e92b9a3380c53,esporte_lazer,57.0,3285.0,1.0,750.0,28.0,15.0,15.0,sports_leisure,6300.0,0.119,33.35,Medium,2,234.28,117.14,4.5
917f0d682ab52b9dc53d1f5e785946c2,papelaria,50.0,363.0,3.0,400.0,30.0,52.0,20.0,stationery,31200.0,0.0128,5.13,Small,1,45.9,45.9,5.0
2f5f6d54fb012db68068ba104791c61e,brinquedos,53.0,623.0,4.0,300.0,33.0,4.0,31.0,toys,4092.0,0.0733,8.23,Small,1,59.9,59.9,5.0
6859a88437bf429e4e50768ca79a2e9c,bebidas,31.0,1039.0,1.0,450.0,28.0,20.0,20.0,drinks,11200.0,0.0402,10.89,Small,5,480.0,96.0,4.2
e5433d154f98bcb2c139b9679fce0814,perfumaria,21.0,476.0,2.0,250.0,22.0,5.0,15.0,perfumery,1650.0,0.1515,5.76,Small,3,146.7,48.9,2.333333333333333
7dcdcf1d40dd5422c3f16685ac1f0dbc,malas_acessorios,31.0,42.0,1.0,100.0,16.0,3.0,16.0,luggage_accessories,768.0,0.1302,0.92,Small,1,19.9,19.9,5.0
15151e8a937f6a4d1a4f0c03c765c6f2,ferramentas_jardim,38.0,2612.0,3.0,50.0,51.0,22.0,22.0,garden_tools,24684.0,0.002,27.62,Small,1,2749.0,2749.0,1.0
c4e8d6b4c4915e1e596379c68c4391dd,moveis_escritorio,40.0,1152.0,1.0,7900.0,35.0,52.0,34.0,office_furniture,61880.0,0.1277,12.02,Extra-Large,3,299.88,99.96,3.6666666666666665
09bf405af365a33db9915e95a433333a,utilidades_domesticas,59.0,436.0,3.0,800.0,43.0,18.0,16.0,housewares,12384.0,0.0646,5.86,Medium,1,58.9,58.9,5.0
d5d74b90b07cc3536b8eade784014438,brinquedos,44.0,582.0,1.0,1350.0,45.0,20.0,18.0,toys,16200.0,0.0833,6.32,Medium,3,485.9,161.96666666666667,5.0
db297075296bd5cfd0aebe008781a46b,esporte_lazer,51.0,477.0,5.0,850.0,102.0,6.0,11.0,sports_leisure,6732.0,0.1263,7.27,Medium,1,227.0,227.0,5.0
9328c3a5c42ae7b32d53e419f9b93d66,moveis_decoracao,60.0,473.0,1.0,500.0,30.0,3.0,19.0,furniture_decor,1710.0,0.2924,5.23,Medium,9,439.99,48.88777777777778,3.2222222222222223
0e1cd2215a878ad18b2c0b482330a9aa,beleza_saude,54.0,1689.0,2.0,250.0,19.0,8.0,14.0,health_beauty,2128.0,0.1175,17.89,Small,2,317.0,158.5,5.0
8f7ae8d7845cdabafb4b6f20d8bc5a43,esporte_lazer,41.0,785.0,2.0,700.0,16.0,12.0,22.0,sports_leisure,4224.0,0.1657,8.85,Medium,6,1006.08,167.68,2.8
38ad86e536a0e27c5a4d2dc30964259d,telefonia,60.0,540.0,2.0,300.0,17.0,4.0,12.0,telephony,816.0,0.3676,6.4,Small,6,149.94,24.99,3.5
d1f1c64b5ad001769bb3a6f20994cdd1,moveis_decoracao,39.0,213.0,1.0,7650.0,63.0,8.0,63.0,furniture_decor,31752.0,0.2409,2.63,Extra-Large,1,139.9,139.9,5.0
97b5158053e671771fe7c85ec69ee043,moveis_decoracao,59.0,846.0,1.0,21300.0,50.0,50.0,50.0,furniture_decor,125000.0,0.1704,8.96,Extra-Large,2,397.8,198.9,5.0
2e77ba2c0bbbfb6e03e988077395308e,utilidades_domesticas,42.0,151.0,5.0,200.0,16.0,6.0,12.0,housewares,1152.0,0.1736,4.01,Small,2,84.0,42.0,4.0
db91d5a3b20ec0804d7608ab608bea95,utilidades_domesticas,35.0,813.0,3.0,900.0,22.0,24.0,24.0,housewares,12672.0,0.071,9.63,Medium,1,120.9,120.9,0.0
5727b4e9463bfa0b43bf97397c4b7c44,moveis_decoracao,33.0,238.0,1.0,2450.0,53.0,3.0,48.0,furniture_decor,7632.0,0.321,2.88,Large,9,677.8,75.3111111111111,4.555555555555555
88de5a4c9a8190df7f9b4a5b4f3f68cd,pet_shop,44.0,430.0,2.0,200.0,16.0,7.0,11.0,pet_shop,1232.0,0.1623,5.3,Small,3,58.5,19.5,3.6666666666666665
a9dad2ea6b0cb39733febae5b7ec1dda,utilidades_domesticas,58.0,143.0,1.0,790.0,36.0,8.0,25.0,housewares,7200.0,0.1097,1.93,Medium,2,102.8,51.4,5.0
729834518009d0ecf002340e2b9e34df,cool_stuff,51.0,873.0,3.0,1400.0,18.0,9.0,27.0,cool_stuff,4374.0,0.3201,10.23,Medium,2,189.8,94.9,5.0
01cf7c4cffff8db0a1cbe612bd2d50a4,moveis_decoracao,53.0,371.0,1.0,800.0,40.0,5.0,11.0,furniture_decor,2200.0,0.3636,4.21,Medium,10,209.25,20.925,4.2
c15d29dd019b316a74a82f67c69e2865,cool_stuff,42.0,445.0,2.0,250.0,16.0,13.0,16.0,cool_stuff,3328.0,0.0751,5.45,Small,1,19.6,19.6,1.0
7567d226ff0be3edcfca0124da0ca3f5,papelaria,59.0,697.0,5.0,100.0,20.0,8.0,15.0,stationery,2400.0,0.0417,9.47,Small,4,86.0,21.5,3.25
28ac89c113ac960ad954042de30dd52f,esporte_lazer,29.0,622.0,1.0,10500.0,34.0,11.0,11.0,sports_leisure,4114.0,2.5523,6.72,Extra-Large,2,117.0,58.5,5.0
f9be8e0e5acd947d8f49dbc390b9ab20,cama_mesa_banho,60.0,322.0,1.0,2400.0,45.0,15.0,35.0,bed_bath_table,23625.0,0.1016,3.72,Large,16,2388.0,149.25,3.9375
c172a2563d937d6f3582c7dce3ac150c,livros_interesse_geral,59.0,680.0,4.0,650.0,20.0,10.0,30.0,books_general_interest,6000.0,0.1083,8.8,Medium,2,86.6,43.3,5.0
1f33f54aa8e680e3d3b654539abfdcca,relogios_presentes,37.0,637.0,1.0,700.0,19.0,9.0,15.0,watches_gifts,2565.0,0.2729,6.87,Medium,1,746.0,746.0,1.0
72de34cc9f1e580f4c11d830be654271,esporte_lazer,48.0,161.0,1.0,2775.0,31.0,13.0,30.0,sports_leisure,12090.0,0.2295,2.11,Large,1,42.39,42.39,5.0
5140431c54f26f3706d901fef4b1a528,papelaria,53.0,543.0,3.0,1600.0,35.0,42.0,21.0,stationery,30870.0,0.0518,6.93,Medium,2,279.8,139.9,3.0
cc158c284564106f4b668ae02389e2c3,telefonia,47.0,520.0,1.0,100.0,19.0,3.0,20.0,telephony,1140.0,0.0877,5.7,Small,3,65.97,21.99,4.666666666666667
b17a4e7b997ea645dd323bb1bed802ac,,,,,600.0,24.0,4.0,15.0,,1440.0,0.4167,,Medium,2,99.8,49.9,4.0
79706e79825f7409ef032653a271fba2,moveis_escritorio,54.0,1085.0,2.0,22800.0,48.0,45.0,56.0,office_furniture,120960.0,0.1885,11.85,Extra-Large,11,2079.8900000000003,189.08090909090916,2.272727272727273
53c61580d8e5c4941a358ee0335c1d5c,construcao_ferramentas_jardim,55.0,2029.0,5.0,210.0,25.0,7.0,15.0,costruction_tools_garden,2625.0,0.08,22.79,Small,4,114.8,28.7,4.0
3f1a741cf5591384428c1cbb0ef07ec0,beleza_saude,60.0,400.0,1.0,150.0,60.0,11.0,16.0,health_beauty,10560.0,0.0142,4.5,Small,20,298.0,14.9,4.25
96f8ecb5e5705b3b726d7e3022622575,moveis_decoracao,54.0,1413.0,5.0,450.0,35.0,2.0,25.0,furniture_decor,1750.0,0.2571,16.63,Small,1,64.9,64.9,2.0
fb7a74777a6afa91445275b19024a722,informatica_acessorios,54.0,882.0,4.0,500.0,20.0,30.0,30.0,computers_accessories,18000.0,0.0278,10.82,Medium,1,62.0,62.0,5.0
a4bdcbc90bfef55be462f3355d1a7d2f,telefonia,59.0,1568.0,1.0,100.0,18.0,6.0,11.0,telephony,1188.0,0.0842,16.18,Small,1,16.97,16.97,5.0
e27c4dd075a521097a085bced0631ce7,moveis_sala,31.0,618.0,2.0,9750.0,27.0,15.0,92.0,furniture_living_room,37260.0,0.2617,7.18,Extra-Large,12,1281.66,106.805,3.8333333333333335
38b5079a807bb9f22ddfa46f929accee,perfumaria,55.0,633.0,5.0,200.0,16.0,2.0,11.0,perfumery,352.0,0.5682,8.83,Small,11,231.0,21.0,4.454545454545454
75d66a361eb55154321b0e04f698784a,informatica_acessorios,41.0,701.0,3.0,400.0,16.0,16.0,13.0,computers_accessories,3328.0,0.1202,8.51,Small,1,19.0,19.0,5.0
48e82f62f499350869ac7529efd9fcbd,moveis_decoracao,60.0,357.0,1.0,650.0,25.0,5.0,17.0,furniture_decor,2125.0,0.3059,4.07,Medium,3,167.45,55.81666666666666,5.0
a56fbff66c12c1ef311cac69e7f2d5fb,moveis_decoracao,48.0,493.0,2.0,600.0,30.0,20.0,20.0,furniture_decor,12000.0,0.05,5.93,Medium,3,125.0,41.66666666666666,4.0
6054d161235b97a4aaccea2a086d30b8,construcao_ferramentas_seguranca,46.0,506.0,1.0,2300.0,20.0,20.0,20.0,construction_tools_safety,8000.0,0.2875,5.56,Large,1,3099.9,3099.9,5.0
4e9583016ceb715ac76fb39d1b288ff7,perfumaria,41.0,1043.0,1.0,300.0,20.0,20.0,20.0,perfumery,8000.0,0.0375,10.93,Small,1,32.9,32.9,5.0
2715967684d6991f7501693bfe08c08b,brinquedos,44.0,420.0,1.0,800.0,28.0,35.0,18.0,toys,17640.0,0.0454,4.7,Medium,3,135.0,45.0,5.0
e26445edc4d665a7950a4b60461fc58d,livros_interesse_geral,31.0,710.0,7.0,1000.0,22.0,28.0,16.0,books_general_interest,9856.0,0.1015,10.6,Medium,2,169.8,84.9,3.0
42c99de3dc62c3687c4c7da629da3c50,casa_conforto,40.0,420.0,1.0,100.0,18.0,18.0,18.0,home_confort,5832.0,0.0171,4.7,Small,1,6.99,6.99,2.0
09df4169c3678074ca16ab1941cfd1dc,cama_mesa_banho,58.0,188.0,1.0,1400.0,44.0,2.0,35.0,bed_bath_table,3080.0,0.4545,2.38,Medium,1,79.9,79.9,5.0
34502b3a0c6af7c9b8bce8a8af0aa048,cama_mesa_banho,54.0,265.0,1.0,1500.0,38.0,13.0,31.0,bed_bath_table,15314.0,0.0979,3.15,Medium,1,99.9,99.9,1.0
52e9413ed0d3e64b796aac2bc2291d50,esporte_lazer,54.0,790.0,6.0,200.0,17.0,10.0,11.0,sports_leisure,1870.0,0.107,10.9,Small,19,2878.1,151.47894736842105,3.736842105263158
1c57458e824ca3d974ec1831a1a55e72,pet_shop,57.0,794.0,3.0,30000.0,79.0,2.0,63.0,pet_shop,9954.0,3.0139,9.44,Extra-Large,10,1000.5,100.05,4.1
a7566c5565bf286a5c8fb48387d97bb8,perfumaria,44.0,259.0,2.0,425.0,23.0,14.0,17.0,perfumery,5474.0,0.0776,3.59,Small,2,579.8,289.9,5.0
4faca3ec2b35828a327cecd7fd0bc9b6,moveis_decoracao,57.0,132.0,1.0,5450.0,30.0,36.0,30.0,furniture_decor,32400.0,0.1682,1.82,Extra-Large,1,149.0,149.0,1.0
d325b4b600e06bd11a1f8afdfdf3679c,beleza_saude,46.0,1290.0,1.0,950.0,25.0,12.0,19.0,health_beauty,5700.0,0.1667,13.4,Medium,2,309.98,154.99,3.5
042535091ac9e946489c2155a0392c47,utilidades_domesticas,23.0,162.0,1.0,300.0,20.0,4.0,19.0,housewares,1520.0,0.1974,2.12,Small,1,39.9,39.9,4.0
516c257eda161040c8d23cf8af9a6edb,esporte_lazer,37.0,671.0,1.0,920.0,19.0,20.0,17.0,sports_leisure,6460.0,0.1424,7.21,Medium,2,325.0,162.5,4.5
f1021c9679d1e911ab6c137909f13d5e,utilidades_domesticas,46.0,819.0,2.0,300.0,16.0,30.0,11.0,housewares,5280.0,0.0568,9.19,Small,1,24.9,24.9,4.0
dab1da142d5a95b9200cef4675a3f9fa,esporte_lazer,57.0,801.0,1.0,1600.0,23.0,24.0,18.0,sports_leisure,9936.0,0.161,8.51,Medium,1,121.03,121.03,5.0
2b733cf37ff9af2258751a5a508d3e69,pet_shop,57.0,375.0,1.0,27400.0,40.0,30.0,40.0,pet_shop,48000.0,0.5708,4.25,Extra-Large,1,209.9,209.9,1.0
4f6f29245fede78dbd0027274c7bd9a8,beleza_saude,56.0,407.0,1.0,200.0,18.0,8.0,13.0,health_beauty,1872.0,0.1068,4.57,Small,1,46.9,46.9,3.0
f5c0451a8329bdf130172a733eb5d60e,cool_stuff,50.0,330.0,1.0,1700.0,33.0,44.0,19.0,cool_stuff,27588.0,0.0616,3.8,Medium,2,398.0,199.0,5.0
4241ea8d0ec9cd6574d86fd72d1dc2af,instrumentos_musicais,60.0,283.0,6.0,350.0,16.0,4.0,20.0,musical_instruments,1280.0,0.2734,5.83,Small,1,39.9,39.9,5.0
d22a5221a26ff421ad353360421f799a,moveis_decoracao,38.0,170.0,1.0,250.0,20.0,10.0,15.0,furniture_decor,3000.0,0.0833,2.2,Small,1,15.0,15.0,5.0
fee4f51fea27d262dd116b53ddf31ce6,utilidades_domesticas,59.0,1708.0,1.0,500.0,16.0,24.0,20.0,housewares,7680.0,0.0651,17.58,Medium,1,38.9,38.9,5.0
e6974726480273852de4ef5d57003db2,brinquedos,42.0,586.0,5.0,1507.0,27.0,26.0,28.0,toys,19656.0,0.0767,8.36,Medium,1,99.99,99.99,4.0
cd9d71c495bc54dbb324571016b7f37c,moveis_escritorio,31.0,1222.0,1.0,8425.0,53.0,53.0,18.0,office_furniture,50562.0,0.1666,12.72,Extra-Large,2,319.88,159.94,5.0
bd67e67dcfcc53e712a29c215ec26de5,esporte_lazer,41.0,1947.0,1.0,2550.0,18.0,78.0,35.0,sports_leisure,49140.0,0.0519,19.97,Large,2,1169.8,584.9,5.0
cfb0017c91a7cdefe2ea322d504f8fa0,relogios_presentes,47.0,247.0,1.0,250.0,16.0,11.0,11.0,watches_gifts,1936.0,0.1291,2.97,Small,1,169.0,169.0,3.0
188c9cb0aff9e485e3f84752731c633a,cama_mesa_banho,55.0,428.0,1.0,150.0,16.0,11.0,11.0,bed_bath_table,1936.0,0.0775,4.78,Small,1,17.9,17.9,4.0
89a533915d1f4f365c123a333e7b0d53,beleza_saude,52.0,1336.0,1.0,2150.0,50.0,50.0,11.0,health_beauty,27500.0,0.0782,13.86,Large,1,199.99,199.99,5.0
500909059ad72b36b2554150cc327edb,cama_mesa_banho,39.0,1140.0,1.0,3100.0,30.0,25.0,30.0,bed_bath_table,22500.0,0.1378,11.9,Large,1,190.0,190.0,5.0
d19c17e2d1254322fcd22ddc11c15fae,automotivo,20.0,83.0,1.0,600.0,16.0,2.0,11.0,auto,352.0,1.7045,1.33,Medium,1,18.5,18.5,5.0
c77abc8a8f4b7b1aa8a9bcdb48fdcf3a,cool_stuff,46.0,650.0,1.0,1400.0,40.0,40.0,30.0,cool_stuff,48000.0,0.0292,7.0,Medium,1,129.99,129.99,5.0
45bb83550ff78aa259858ff41921129a,eletroportateis,50.0,1423.0,1.0,3525.0,33.0,35.0,34.0,small_appliances,39270.0,0.0898,14.73,Large,4,2748.0,687.0,2.25
0f63bdd7e201644735e2c9d8fca69554,automotivo,54.0,1475.0,1.0,300.0,16.0,18.0,15.0,auto,4320.0,0.0694,15.25,Small,1,120.49,120.49,5.0
5d1d8ec5b31c5c359f10c4b23b819170,moveis_decoracao,58.0,867.0,1.0,150.0,19.0,5.0,25.0,furniture_decor,2375.0,0.0632,9.17,Small,1,20.9,20.9,1.0
add055c0f961a8667228b93f97d43b0f,moveis_escritorio,33.0,2417.0,1.0,14600.0,58.0,28.0,58.0,office_furniture,94192.0,0.155,24.67,Extra-Large,1,239.9,239.9,4.0
3c61c8a6d10b84ba973228169282b294,cama_mesa_banho,53.0,666.0,1.0,1250.0,35.0,3.0,30.0,bed_bath_table,3150.0,0.3968,7.16,Medium,2,110.0,55.0,4.0
44a36ac829dfa2dace1d880985b71344,beleza_saude,50.0,533.0,3.0,243.0,20.0,14.0,19.0,health_beauty,5320.0,0.0457,6.83,Small,3,59.7,19.9,5.0
ae1fe986145cc9e80f0d7753d669989f,papelaria,49.0,181.0,2.0,10850.0,60.0,20.0,29.0,stationery,34800.0,0.3118,2.81,Extra-Large,2,178.0,89.0,4.0
2e8eb076261eb842a7e1bdf64e1facda,fashion_calcados,53.0,408.0,3.0,1400.0,22.0,12.0,33.0,fashion_shoes,8712.0,0.1607,5.58,Medium,1,84.9,84.9,4.0
1d9311c8ab3fedab5eb4df1277b84bfe,construcao_ferramentas_construcao,59.0,1289.0,1.0,1550.0,54.0,10.0,11.0,construction_tools_construction,5940.0,0.2609,13.39,Medium,2,317.9,158.95,5.0
154e7e31ebfa092203795c972e5804a6,beleza_saude,48.0,575.0,1.0,100.0,20.0,15.0,15.0,health_beauty,4500.0,0.0222,6.25,Small,281,6325.19,22.50957295373665,4.321428571428571
1bdfcb8320195a0fbab354ae99d95d91,utilidades_domesticas,43.0,192.0,3.0,150.0,16.0,6.0,11.0,housewares,1056.0,0.142,3.42,Small,3,59.7,19.9,3.6666666666666665
8d3995daf4103cf13ff5400bf66c1587,bebes,30.0,1570.0,3.0,300.0,30.0,10.0,20.0,baby,6000.0,0.05,17.2,Small,1,39.9,39.9,4.0
7ae142d3ff07b80eeb7bc16b9bc5c5cf,artigos_de_natal,28.0,182.0,1.0,1900.0,70.0,15.0,50.0,christmas_supplies,52500.0,0.0362,2.32,Medium,1,59.9,59.9,5.0
89335f18510cd04dc1bb8cf69f3cf14d,bebes,31.0,259.0,1.0,14500.0,57.0,45.0,33.0,baby,84645.0,0.1713,3.09,Extra-Large,1,69.99,69.99,5.0
726838a1b5bdf32e2fc8010f0807bd46,market_place,19.0,767.0,1.0,200.0,22.0,24.0,24.0,market_place,12672.0,0.0158,8.17,Small,1,23.99,23.99,5.0
b11f3f1a834f8df4ca743db95563670b,cama_mesa_banho,58.0,144.0,4.0,500.0,47.0,3.0,37.0,bed_bath_table,5217.0,0.0958,3.44,Medium,1,59.0,59.0,5.0
d6061ffaf719f75dd074a637c535b644,casa_conforto,53.0,1180.0,2.0,1850.0,45.0,15.0,12.0,home_confort,8100.0,0.2284,12.8,Medium,4,339.6,84.9,4.75
2535db191954746776aa1f51dc1a9651,beleza_saude,43.0,341.0,1.0,350.0,18.0,14.0,15.0,health_beauty,3780.0,0.0926,3.91,Small,9,166.9,18.544444444444444,3.6666666666666665
b1e189f4b3dc3352ba24db1688e06d4b,cama_mesa_banho,60.0,166.0,1.0,1100.0,34.0,7.0,32.0,bed_bath_table,7616.0,0.1444,2.16,Medium,1,99.9,99.9,5.0
fb1e2262cc73f7ab23c5dc5cf8d78693,malas_acessorios,52.0,452.0,2.0,16200.0,43.0,29.0,67.0,luggage_accessories,83549.0,0.1939,5.52,Extra-Large,3,657.0,219.0,5.0
ef6fb97da4e206dd38306ba55b9d5cbe,cool_stuff,55.0,229.0,2.0,700.0,30.0,22.0,16.0,cool_stuff,10560.0,0.0663,3.29,Medium,2,299.98,149.99,5.0
8e26e1c242d575871d8074986b625bfa,cama_mesa_banho,45.0,415.0,1.0,2150.0,16.0,10.0,16.0,bed_bath_table,2560.0,0.8398,4.65,Large,2,220.0,110.0,4.25
6f67fbf87e4b17a1aa8abfe2a0ffc7e4,relogios_presentes,55.0,660.0,2.0,300.0,20.0,13.0,18.0,watches_gifts,4680.0,0.0641,7.6,Small,2,1058.0,529.0,2.5
1169ec485506aa10f38d941275dfce4b,utilidades_domesticas,58.0,381.0,5.0,550.0,18.0,12.0,12.0,housewares,2592.0,0.2122,6.31,Medium,3,225.0,75.0,5.0
f1d4ce8c6dd66c47bbaa8c6781c2a923,bebes,52.0,828.0,4.0,4950.0,40.0,10.0,40.0,baby,16000.0,0.3094,10.28,Large,17,2978.3900000000003,175.1994117647059,4.0
fb3230a295c320ca2a32fc1047e8715f,automotivo,55.0,109.0,1.0,300.0,30.0,15.0,30.0,auto,13500.0,0.0222,1.59,Small,1,160.0,160.0,4.0
fa92cdb881a2eab7e1f10d0ba6f42fc5,relogios_presentes,55.0,498.0,3.0,300.0,16.0,11.0,15.0,watches_gifts,2640.0,0.1136,6.48,Small,2,240.0,120.0,5.0
64051126507bdb875c1baf5b3b5a9a98,informatica_acessorios,60.0,392.0,2.0,540.0,17.0,10.0,14.0,computers_accessories,2380.0,0.2269,4.92,Medium,5,240.0,48.0,5.0
1c059cb9cda165ab22821d43860ca347,moveis_decoracao,31.0,308.0,1.0,2250.0,37.0,30.0,20.0,furniture_decor,22200.0,0.1014,3.58,Large,1,99.9,99.9,5.0
93914ef5901d870afb5c7c9ac77a50a9,moveis_decoracao,57.0,306.0,1.0,3775.0,38.0,18.0,32.0,furniture_decor,21888.0,0.1725,3.56,Large,1,118.39,118.39,2.0
cdfbf89ab41de77f2bc60c0194c00d37,telefonia,51.0,446.0,1.0,124.0,22.0,5.0,16.0,telephony,1760.0,0.0705,4.96,Small,3,89.97,29.99,5.0
ec72148301904394ad2c3f6204781102,cama_mesa_banho,55.0,210.0,1.0,650.0,16.0,10.0,16.0,bed_bath_table,2560.0,0.2539,2.6,Medium,4,139.96,34.99,4.25
719d571299707561c34ba04ab867b32a,beleza_saude,41.0,1178.0,1.0,434.0,20.0,16.0,18.0,health_beauty,5760.0,0.0753,12.28,Small,33,1902.95,57.66515151515152,4.71875
45e967683e7292b195609137fadaf2fe,automotivo,57.0,453.0,4.0,100.0,21.0,2.0,17.0,auto,714.0,0.1401,6.53,Small,9,449.1,49.9,4.777777777777778
5524bbd7c991692980702322aa085419,informatica_acessorios,57.0,1098.0,4.0,18150.0,17.0,35.0,35.0,computers_accessories,20825.0,0.8715,12.98,Extra-Large,2,779.8,389.9,4.0
79d7da51bcd8d7722a6db7b3c285e218,alimentos_bebidas,59.0,1562.0,1.0,500.0,20.0,20.0,20.0,food_drink,8000.0,0.0625,16.12,Medium,1,69.99,69.99,5.0
48465725d322101bdadd1d1a5acd8480,fashion_bolsas_e_acessorios,60.0,411.0,5.0,150.0,20.0,20.0,12.0,fashion_bags_accessories,4800.0,0.0312,6.61,Small,1,94.99,94.99,5.0
19db7ccde0bb9cb62b208b2b3b794927,telefonia,57.0,1009.0,1.0,200.0,18.0,6.0,12.0,telephony,1296.0,0.1543,10.59,Small,1,39.9,39.9,5.0
a90de1bc3dd63ed137d8e045774dc2ec,moveis_decoracao,58.0,2049.0,4.0,2800.0,69.0,11.0,11.0,furniture_decor,8349.0,0.3354,22.49,Large,1,299.0,299.0,4.0
865cf360a28190ff9c1cf3ee412c55ba,utilidades_domesticas,56.0,856.0,4.0,250.0,16.0,15.0,12.0,housewares,2880.0,0.0868,10.56,Small,3,56.98,18.99333333333333,3.333333333333333
4d012181c7a23a79f84dc6cdd1cb1c04,brinquedos,20.0,274.0,1.0,6550.0,54.0,40.0,15.0,toys,32400.0,0.2022,3.24,Extra-Large,4,187.19,46.7975,4.5
a79c0d179a6de79b23a81b64b3980c04,cama_mesa_banho,57.0,220.0,1.0,1200.0,45.0,15.0,35.0,bed_bath_table,23625.0,0.0508,2.7,Medium,5,274.5,54.9,2.6
a1b156a0925874f584d8d0cb45a962ba,utilidades_domesticas,59.0,1115.0,1.0,14600.0,43.0,62.0,41.0,housewares,109306.0,0.1336,11.65,Extra-Large,3,221.97,73.99,4.333333333333333
ba4c06dba31764d34fd6446894754568,cama_mesa_banho,56.0,173.0,1.0,970.0,36.0,4.0,26.0,bed_bath_table,3744.0,0.2591,2.23,Medium,1,104.9,104.9,4.0
db8416b29581dc9ccea5e43e59fda317,perfumaria,46.0,534.0,7.0,1850.0,35.0,26.0,26.0,perfumery,23660.0,0.0782,8.84,Medium,2,219.8,109.9,5.0
d133bcdec960531f1cbc01c79c657e19,utilidades_domesticas,56.0,309.0,1.0,483.0,22.0,26.0,23.0,housewares,13156.0,0.0367,3.59,Small,1,18.9,18.9,5.0
c06ec7b8d433a443d9350e3da23a4076,utilidades_domesticas,56.0,257.0,3.0,12100.0,51.0,54.0,47.0,housewares,129438.0,0.0935,4.07,Extra-Large,1,299.9,299.9,5.0
882b88e3f8d6db8171ee56f61efc8bd8,automotivo,53.0,877.0,4.0,500.0,17.0,4.0,11.0,auto,748.0,0.6684,10.77,Medium,2,829.99,414.995,3.5
8fbd36d3b045f5f38b252b1513478f38,informatica_acessorios,56.0,482.0,2.0,500.0,35.0,5.0,15.0,computers_accessories,2625.0,0.1905,5.82,Medium,7,248.3,35.47142857142857,4.142857142857143
20a8603c265d777e25da064113d556f5,telefonia,59.0,474.0,3.0,475.0,17.0,14.0,14.0,telephony,3332.0,0.1426,6.24,Small,1,759.0,759.0,5.0
a4aae1a5593180418f46f1dd9f5d3793,brinquedos,52.0,827.0,4.0,2300.0,41.0,60.0,16.0,toys,39360.0,0.0584,10.27,Large,1,159.9,159.9,5.0
5194b89392be2982beeb37174bf7dcba,moveis_decoracao,43.0,197.0,1.0,1600.0,55.0,10.0,30.0,furniture_decor,16500.0,0.097,2.47,Medium,2,127.98,63.99,5.0
c5f80e9b4f6f51bc7cdb5d004643262a,beleza_saude,58.0,767.0,5.0,8900.0,38.0,88.0,30.0,health_beauty,100320.0,0.0887,10.17,Extra-Large,1,169.9,169.9,3.0
8d39a63db6a98e40571f486e0c711cf7,,,,,450.0,16.0,7.0,11.0,,1232.0,0.3653,,Small,4,558.8,139.7,5.0
ffb2e8c1ddc7c3e590d2bc4c91de53e1,moveis_decoracao,43.0,534.0,1.0,600.0,65.0,2.0,13.0,furniture_decor,1690.0,0.355,5.84,Medium,1,48.99,48.99,2.0
3bf5c74c4cd6c31533bd6abf7c3d5a13,telefonia,60.0,317.0,1.0,100.0,19.0,5.0,11.0,telephony,1045.0,0.0957,3.67,Small,1,49.99,49.99,1.0
2a211896ec7ab72cedc7939e9ffb01b4,informatica_acessorios,58.0,1306.0,1.0,700.0,23.0,20.0,17.0,computers_accessories,7820.0,0.0895,13.56,Medium,1,257.13,257.13,5.0
aa0d48704d551d1247be98ca06dfa990,cama_mesa_banho,58.0,1626.0,4.0,250.0,16.0,22.0,11.0,bed_bath_table,3872.0,0.0646,18.26,Small,4,189.3,47.325,4.5
4c8b28305f570899b6ded964ddd234a9,moveis_decoracao,51.0,767.0,4.0,550.0,34.0,6.0,23.0,furniture_decor,4692.0,0.1172,9.67,Medium,11,1109.7,100.8818181818182,5.0
79b1bbaa733d92414726da0dc53e221c,beleza_saude,58.0,2167.0,3.0,850.0,27.0,4.0,11.0,health_beauty,1188.0,0.7155,23.17,Medium,1,397.0,397.0,1.0
c7e02747ef9366a4fb7f4ac4fd261c36,informatica_acessorios,59.0,2168.0,7.0,900.0,35.0,10.0,19.0,computers_accessories,6650.0,0.1353,25.18,Medium,6,676.9399999999999,112.82333333333332,4.5
1906cb28cdc0781f04a95d4d3d0d980d,fashion_bolsas_e_acessorios,52.0,1359.0,1.0,300.0,16.0,2.0,11.0,fashion_bags_accessories,352.0,0.8523,14.09,Small,3,81.9,27.3,4.0
4f3192a28c9da057319996e1502dc216,cool_stuff,38.0,1499.0,1.0,4317.0,30.0,40.0,28.0,cool_stuff,33600.0,0.1285,15.49,Large,7,3997.68,571.0971428571428,5.0
3af4f5bb8b0616387fe23646fa94e256,moveis_decoracao,54.0,769.0,1.0,11600.0,45.0,35.0,45.0,furniture_decor,70875.0,0.1637,8.19,Extra-Large,7,1604.0,229.14285714285717,3.2857142857142856
79e193444d3b3ba2e2f28d0e0f9bd97a,cama_mesa_banho,44.0,729.0,1.0,800.0,20.0,30.0,30.0,bed_bath_table,18000.0,0.0444,7.79,Medium,1,60.0,60.0,5.0
